order_id,customer_id,resturant_id,order_item,order_date,order_time,order_status,total_amount
4613,1,59, Aloo Paratha,16-08-2023,12:42:12,Completed,396
4614,48,50, Malai Kofta,02-11-2024,20:47:10,Returned,397
4615,43,23, Masoor Dal,23-06-2023,09:06:23,Returned,249
4616,16,25, Medu Vada,25-07-2023,07:30:48,Shipped,426
4617,38,72, Kadai Paneer,02-06-2024,06:57:16,Failed,440
4618,51,47, Aloo Paratha,10-04-2023,18:53:17,Processing,234
4619,72,20, Jackfruit Curry,24-05-2024,13:14:47,Shipped,352
4620,35,89, Idli,09-11-2024,16:29:56,Completed,276
4621,14,79, Veg Pulao,03-02-2023,12:11:20,Delivered,288
4622,37,36, Baingan Bharta,08-02-2023,17:18:16,Refunded,250
4623,30,70, Paneer Butter Masala,13-01-2023,11:40:47,Cancelled,261
4624,85,20, Khichdi,29-02-2024,16:38:09,Shipped,339
4625,60,28, Chana Masala,01-06-2024,07:37:27,Pending,257
4626,38,3, Pongal,04-11-2024,13:55:58,Processing,389
4627,67,30, Paneer Makhmali,18-08-2024,18:19:15,Shipped,222
4628,12,5, Tomato Rice,25-12-2023,12:34:53,Shipped,279
4629,63,13, Jackfruit Curry,13-07-2024,18:04:36,Refunded,213
4630,92,34, Malabar Parotta,13-01-2023,10:45:48,Delivered,424
4631,17,100, Malabar Parotta,24-03-2023,18:31:45,Failed,415
4632,32,36, Veg Spring Roll,28-07-2024,12:58:19,Failed,311
4633,69,18, Medu Vada,12-09-2024,19:45:13,Cancelled,340
4634,48,87, Malai Kofta,12-07-2024,09:19:18,Refunded,216
4635,75,33, Medu Vada,01-07-2024,14:08:50,Completed,389
4636,92,11, Bhel Puri,22-01-2024,08:09:50,Failed,286
4637,14,35, Handvo,21-09-2023,19:25:35,Failed,380
4638,48,26, Idli,29-03-2024,17:56:02,Pending,233
4639,62,95, Dal Tadka,26-06-2024,12:16:34,Refunded,255
4640,3,34, Paneer Butter Masala,08-03-2024,20:11:15,Failed,335
4641,97,9, Undhiyu,18-10-2023,18:48:02,Shipped,369
4642,50,3, Dal Makhani,18-02-2024,21:37:45,Completed,318
4643,15,99, Chana Masala,29-04-2023,07:53:06,Shipped,259
4644,45,84, Baingan Masala,10-02-2024,06:17:31,Returned,429
4645,48,20, Mixed Veg Curry,30-08-2024,18:06:32,On Hold,216
4646,74,75, Veg Momos,18-05-2023,14:21:16,Processing,334
4647,44,64, Veg Pulao,03-01-2023,08:32:34,Failed,405
4648,68,90, Veg Samosa,12-11-2024,19:16:12,Failed,342
4649,72,89, Veg Seekh Kabab,13-05-2023,16:21:50,Processing,292
4650,99,24, Bhindi Masala,11-02-2024,18:29:21,Failed,248
4651,72,49, Baingan Bharta,11-01-2024,22:28:06,Completed,429
4652,3,78, Jackfruit Curry,13-01-2023,15:58:38,Completed,232
4653,8,33, Dal Dhokli,27-12-2024,21:46:59,Completed,289
4654,72,95, Idli,01-01-2024,07:58:30,Refunded,213
4655,8,42, Baingan Masala,22-09-2023,06:02:30,Shipped,390
4656,64,14, Veg Samosa,15-05-2023,10:18:21,Shipped,352
4657,67,19, Lauki Kofta,09-12-2024,19:29:27,Returned,359
4658,28,5, Veg Samosa,04-07-2024,13:14:00,Returned,349
4659,45,10, Avial,29-10-2023,06:10:55,Refunded,268
4660,81,18, Paneer Butter Masala,27-01-2024,13:22:07,Processing,268
4661,42,93, Tomato Rice,03-12-2023,13:47:15,Shipped,408
4662,74,15, Vegetable Kathi Roll,20-11-2023,15:49:34,Pending,235
4663,12,55, Hara Bhara Kabab,06-04-2023,18:44:17,Returned,207
4664,37,46, Onion Bhaji,23-05-2023,17:28:06,Processing,377
4665,87,48, Uttapam,14-09-2024,08:07:56,Completed,433
4666,64,30, Dal Makhani,13-03-2023,08:31:02,Completed,216
4667,88,78, Dal Makhani,03-06-2024,14:35:41,Completed,385
4668,92,93, Mixed Veg Curry,03-01-2024,20:32:59,Cancelled,417
4669,61,66, Bhindi Masala,09-02-2024,07:42:03,Refunded,339
4670,16,34, Cabbage Poriyal,09-05-2024,16:19:27,Processing,204
4671,5,95, Patra,23-08-2023,18:36:04,Refunded,291
4672,26,13, Bhel Puri,18-09-2023,07:22:37,Cancelled,441
4673,19,84, Dal Tadka,15-06-2023,17:09:47,Failed,233
4674,48,54, Dhokla,19-07-2024,08:33:08,On Hold,266
4675,45,19, Ragda Pattice,05-05-2024,15:55:12,Failed,323
4676,45,10, Lemon Rice,01-02-2024,20:01:06,Failed,408
4677,42,79, Lauki Kofta,23-01-2023,11:28:37,Refunded,398
4678,89,68, Dal Makhani,15-08-2024,13:26:17,On Hold,409
4679,53,59, Aloo Gobi,28-01-2023,08:03:05,Processing,351
4680,99,44, Aloo Tikki,12-04-2024,16:25:14,Completed,350
4681,46,10, Veg Pakora,02-12-2024,09:07:35,Cancelled,298
4682,26,54, Medu Vada,27-03-2023,15:50:52,Returned,296
4683,88,49, Handvo,18-07-2024,08:54:23,Cancelled,229
4684,34,93, Handvo,26-11-2024,21:18:29,Shipped,284
4685,97,95, Jeera Aloo,28-04-2023,20:21:43,Delivered,420
4686,87,65, Veg Pakora,05-03-2024,10:55:31,Returned,410
4687,66,9, Aloo Gobi,08-10-2024,13:58:00,Cancelled,274
4688,28,92, Bisibelebath,29-08-2024,09:02:38,Failed,358
4689,79,9, Dal Dhokli,05-12-2023,16:06:03,Delivered,344
4690,78,96, Sev Puri,25-02-2024,15:05:20,Failed,314
4691,44,25, Jackfruit Curry,01-03-2024,22:19:02,Completed,336
4692,1,17, Mysore Dosa,24-09-2024,16:33:31,Shipped,290
4693,11,7, Dal Makhani,12-09-2023,07:59:22,Completed,448
4694,3,82, Hara Bhara Kabab,12-09-2023,15:37:57,Processing,247
4695,54,38, Paneer Makhmali,08-05-2024,08:40:01,Completed,308
4696,43,84, Tomato Rice,03-02-2023,10:27:46,Completed,388
4697,42,94, Idli,04-04-2023,19:33:38,Failed,338
4698,11,73, Matar Paneer,06-08-2023,08:30:57,Completed,404
4699,53,25, Pani Puri,19-05-2023,16:13:50,On Hold,297
4700,41,72, Dal Dhokli,10-08-2024,22:02:23,Pending,333
4701,92,98, Veg Biryani,01-09-2023,14:33:39,On Hold,420
4702,30,36, Undhiyu,16-04-2023,08:52:36,Shipped,412
4703,64,50, Tomato Rice,15-05-2024,20:31:37,Failed,428
4704,41,69, Aloo Gobi,05-03-2023,16:29:57,Processing,409
4705,37,29, Palak Paneer,19-04-2024,08:07:57,Returned,288
4706,35,95, Vegetable Kathi Roll,27-03-2024,11:26:00,Completed,447
4707,62,79, Pongal,15-01-2024,13:05:33,Returned,294
4708,85,71, Rajma Masala,03-07-2023,09:13:33,Pending,250
4709,2,85, Dal Tadka,15-01-2023,13:09:03,Shipped,296
4710,53,80, Uttapam,31-05-2023,10:40:57,Cancelled,258
4711,30,32, Jeera Aloo,18-07-2023,15:15:26,Failed,227
4712,48,16, Rasam,18-12-2023,11:24:08,Cancelled,387
4713,50,27, Dal Makhani,24-01-2023,18:52:42,Pending,289
4714,99,87, Aloo Paratha,17-01-2024,16:28:58,Delivered,329
4715,43,26, Tomato Rice,23-09-2023,10:03:58,Returned,219
4716,34,68, Dal Dhokli,10-05-2023,13:48:42,Failed,297
4717,26,22, Pindi Chole,20-01-2024,17:19:07,Refunded,249
4718,28,51, Bhel Puri,29-09-2024,16:16:14,Failed,251
4719,26,93, Chole Bhature,27-11-2024,11:10:26,Refunded,337
4720,74,69, Tamarind Rice,26-11-2024,08:02:12,Processing,242
4721,57,75, Khaman,27-03-2024,15:56:10,Delivered,391
4722,55,63, Sambar,02-11-2023,15:04:46,Cancelled,430
4723,5,6, Malabar Parotta,08-04-2024,16:41:46,Pending,283
4724,48,79, Palak Paneer,04-08-2023,17:25:11,Refunded,342
4725,28,43, Pav Bhaji,04-05-2024,21:59:12,Shipped,397
4726,20,37, Tamarind Rice,21-05-2023,12:08:34,Delivered,245
4727,48,86, Avial,14-04-2023,20:24:15,On Hold,381
4728,66,65, Paneer Butter Masala,02-10-2024,12:39:03,Returned,393
4729,100,44, Chole Bhature,08-04-2023,07:48:32,Failed,406
4730,77,34, Sambar,26-08-2023,12:10:30,Completed,290
4731,48,46, Cabbage Poriyal,16-03-2024,10:09:09,Processing,260
4732,72,68, Paneer Tikka,01-11-2024,15:54:45,Completed,336
4733,48,67, Jeera Aloo,09-07-2023,13:38:06,Refunded,238
4734,5,23, Masala Dosa,05-07-2024,13:52:04,On Hold,369
4735,43,40, Rava Upma,22-03-2024,13:58:33,Refunded,347
4736,88,50, Veg Hakka Noodles,02-12-2024,06:27:56,Pending,400
4737,26,56, Paneer Tikka,14-11-2023,20:21:23,On Hold,289
4738,79,65, Tomato Rice,25-04-2024,12:42:32,Completed,226
4739,57,74, Baingan Bharta,22-11-2024,14:16:42,Processing,330
4740,59,92, Bhel Puri,12-10-2024,20:25:15,Returned,207
4741,88,21, Jackfruit Curry,14-08-2024,22:03:01,Refunded,260
4742,12,98, Cabbage Poriyal,27-06-2024,20:09:07,Delivered,307
4743,99,57, Masoor Dal,20-04-2023,10:53:33,Refunded,437
4744,48,29, Veg Samosa,13-01-2023,11:31:23,Delivered,392
4745,26,47, Rava Upma,23-08-2023,16:50:14,Shipped,396
4746,43,30, Pav Bhaji,03-10-2024,12:05:57,Delivered,329
4747,3,43, Veg Spring Roll,18-03-2023,10:47:56,Delivered,444
4748,70,33, Malai Kofta,31-07-2023,17:26:12,Failed,378
4749,48,3, Dhokla,21-03-2024,16:30:34,On Hold,421
4750,59,69, Khichdi,10-01-2024,19:28:46,Delivered,221
4751,45,64, Dum Aloo,03-07-2024,20:11:47,Delivered,297
4752,73,58, Matar Paneer,27-10-2024,21:29:21,Failed,369
4753,86,37, Dal Makhani,13-08-2024,08:55:51,Pending,397
4754,23,100, Avial,11-11-2023,17:02:55,Returned,213
4755,95,3, Patra,10-07-2024,07:13:33,On Hold,244
4756,93,38, Pesarattu,30-05-2024,13:22:45,Shipped,390
4757,50,24, Bisibelebath,12-03-2023,20:40:05,Shipped,384
4758,94,21, Cabbage Poriyal,27-12-2024,06:30:49,Delivered,379
4759,32,93, Bhel Puri,18-11-2023,07:27:14,Shipped,230
4760,26,3, Bisibelebath,13-04-2023,09:18:20,Delivered,324
4761,55,38, Veg Pulao,24-12-2023,17:01:10,Shipped,260
4762,16,42, Paneer Butter Masala,06-10-2024,06:01:14,Completed,216
4763,80,35, Dahi Puri,11-09-2023,11:51:55,Completed,403
4764,52,59, Chole Bhature,04-04-2023,13:22:29,Pending,206
4765,52,71, Veg Momos,25-10-2024,12:26:05,Processing,361
4766,45,26, Pesarattu,04-02-2024,10:01:23,On Hold,280
4767,61,90, Vegetable Kathi Roll,19-09-2023,07:38:09,Pending,231
4768,64,10, Rasam,13-07-2024,11:28:15,Refunded,292
4769,16,65, Malai Kofta,22-12-2024,21:39:35,Refunded,244
4770,85,38, Malabar Parotta,17-04-2024,08:17:40,Delivered,380
4771,31,14, Bisibelebath,30-11-2023,16:14:24,On Hold,386
4772,47,31, Idli,06-06-2024,21:29:35,Completed,382
4773,68,47, Tomato Rice,31-07-2024,08:26:04,Failed,437
4774,63,2, Veg Samosa,27-12-2024,16:50:36,Pending,267
4775,19,59, Avial,09-05-2023,08:49:23,On Hold,427
4776,53,6, Idli,02-03-2024,06:01:26,Returned,260
4777,48,11, Baingan Bharta,20-06-2023,10:53:01,Delivered,207
4778,24,97, Pongal,16-12-2023,22:29:57,Delivered,210
4779,39,79, Rava Dosa,27-07-2023,12:54:45,Shipped,294
4780,74,29, Rasam,05-10-2023,18:24:17,Pending,335
4781,92,5, Malai Kofta,31-01-2024,06:08:59,Failed,391
4782,72,20, Avial,12-12-2024,13:50:03,Processing,262
4783,26,46, Dum Aloo,23-08-2023,06:12:36,Shipped,233
4784,91,90, Aloo Paratha,31-01-2024,16:25:00,Processing,305
4785,48,37, Malai Kofta,28-05-2024,19:31:40,On Hold,426
4786,68,46, Sev Puri,07-02-2023,15:43:21,Cancelled,225
4787,56,12, Sheera,06-09-2023,19:30:28,On Hold,241
4788,40,26, Khichdi,01-04-2023,16:19:59,Shipped,338
4789,43,55, Ragda Pattice,05-06-2023,11:34:51,Refunded,338
4790,93,39, Dum Aloo,10-10-2024,07:10:57,Cancelled,427
4791,44,29, Pani Puri,07-12-2023,08:24:33,On Hold,221
4792,85,8, Cabbage Poriyal,11-07-2024,19:01:02,Pending,269
4793,91,79, Dum Aloo,11-09-2023,11:51:26,Cancelled,266
4794,19,21, Kadai Paneer,09-10-2023,12:30:21,Completed,302
4795,88,37, Veg Manchurian,06-11-2024,14:11:08,Completed,257
4796,26,4, Pav Bhaji,02-10-2024,12:02:08,Processing,434
4797,48,71, Aloo Tikki,15-09-2023,07:19:54,Completed,250
4798,1,28, Mysore Dosa,03-06-2023,14:07:32,Completed,234
4799,48,42, Paneer Makhmali,15-05-2023,08:25:09,Failed,412
4800,97,100, Beetroot Thoran,23-11-2024,19:30:58,On Hold,403
4801,32,91, Pav Bhaji,21-08-2023,07:27:02,On Hold,206
4802,48,33, Rajma Masala,11-07-2023,19:12:51,Cancelled,438
4803,67,23, Mysore Dosa,12-03-2023,15:00:39,Processing,348
4804,2,42, Paneer Butter Masala,21-03-2023,16:05:30,Refunded,207
4805,56,96, Mysore Dosa,29-10-2024,10:11:59,Refunded,260
4806,3,41, Sambar,06-02-2024,22:26:09,On Hold,316
4807,60,33, Baingan Bharta,04-05-2024,19:28:46,On Hold,268
4808,26,39, Rava Dosa,01-04-2023,20:04:40,Delivered,406
4809,56,50, Hara Bhara Kabab,07-10-2024,12:22:53,Pending,420
4810,66,94, Chole Bhature,18-02-2024,18:57:43,Delivered,424
4811,69,39, Dal Tadka,13-09-2024,09:34:09,On Hold,392
4812,48,53, Dal Dhokli,08-09-2023,12:15:21,Delivered,406
4813,84,86, Khaman,28-01-2024,17:51:24,Refunded,356
4814,62,30, Vegetable Kathi Roll,11-07-2023,20:05:45,Shipped,303
4815,70,38, Dal Tadka,25-10-2024,11:21:04,Processing,252
4816,96,74, Rasam,20-05-2024,10:33:41,Processing,299
4817,20,5, Tamarind Rice,21-12-2024,12:11:59,Cancelled,384
4818,77,76, Idli,26-02-2024,12:16:11,Returned,447
4819,48,16, Mixed Veg Curry,12-05-2024,17:26:50,Shipped,417
4820,87,62, Mysore Dosa,24-11-2024,21:18:35,Pending,318
4821,18,83, Masala Dosa,03-10-2024,12:51:08,Cancelled,420
4822,23,4, Pav Bhaji,29-04-2024,11:16:49,Processing,279
4823,28,47, Beetroot Thoran,21-11-2024,19:11:13,On Hold,370
4824,85,14, Beetroot Thoran,16-09-2024,18:03:57,Completed,423
4825,5,39, Avial,22-04-2024,15:42:29,Pending,301
4826,96,50, Masala Dosa,09-04-2023,17:37:44,Failed,279
4827,25,3, Sheera,07-02-2024,19:36:42,Delivered,434
4828,25,94, Mysore Dosa,23-04-2024,19:37:46,Delivered,322
4829,94,45, Rasam,17-01-2024,08:51:23,Pending,259
4830,43,46, Paneer Korma,01-03-2023,07:13:16,Delivered,340
4831,42,63, Sev Puri,24-07-2024,12:03:32,On Hold,434
4832,93,80, Chana Masala,21-03-2024,21:17:23,Shipped,297
4833,68,14, Rava Dosa,30-09-2023,15:24:23,Failed,220
4834,64,40, Rajma Masala,08-07-2023,20:52:46,Failed,322
4835,70,53, Ragda Pattice,23-05-2023,15:04:37,Delivered,438
4836,62,1, Paneer Makhmali,16-07-2023,15:29:57,On Hold,399
4837,70,36, Veg Kurma,07-01-2024,06:30:36,Delivered,337
4838,87,99, Dhokla,16-09-2024,16:39:18,Pending,384
4839,67,96, Pongal,04-11-2024,12:18:15,Cancelled,343
4840,83,94, Jackfruit Curry,13-08-2024,19:50:55,Pending,211
4841,71,23, Dal Dhokli,14-07-2024,07:57:30,Cancelled,338
4842,64,92, Veg Hakka Noodles,30-06-2024,11:18:22,Failed,346
4843,50,5, Veg Manchurian,04-08-2023,08:08:26,Processing,443
4844,83,21, Chana Masala,03-02-2024,10:19:07,Delivered,288
4845,44,16, Khichdi,01-10-2024,13:28:22,Refunded,232
4846,2,98, Baingan Bharta,12-06-2023,14:51:13,Delivered,317
4847,26,81, Dhokla,11-07-2023,15:44:06,On Hold,384
4848,28,39, Aloo Paratha,12-11-2024,19:57:35,Processing,368
4849,48,60, Veg Momos,16-05-2024,10:25:34,Processing,445
4850,34,82, Pesarattu,03-04-2023,07:23:16,On Hold,420
4851,25,17, Tamarind Rice,20-11-2023,17:25:21,Processing,223
4852,81,100, Chole Bhature,16-11-2024,17:25:34,Failed,441
4853,8,72, Masoor Dal,14-04-2024,19:55:43,Cancelled,287
4854,35,52, Bisibelebath,17-09-2024,15:06:10,Cancelled,200
4855,48,77, Gobi Paratha,12-06-2023,08:13:34,Cancelled,278
4856,93,31, Palak Paneer,13-01-2024,20:27:22,Processing,323
4857,100,97, Pesarattu Upma,18-04-2024,20:11:27,Failed,209
4858,71,91, Pesarattu Upma,20-02-2024,13:25:20,Failed,351
4859,74,22, Vegetable Kathi Roll,08-01-2024,19:51:35,Refunded,327
4860,48,98, Dhokla,22-03-2024,18:12:35,Returned,335
4861,81,54, Rasam,03-07-2023,20:24:05,Completed,423
4862,14,18, Palak Paneer,22-06-2023,13:49:18,Shipped,264
4863,97,38, Veg Seekh Kabab,16-07-2023,10:13:51,On Hold,348
4864,62,62, Dal Makhani,06-09-2024,18:32:05,Cancelled,258
4865,48,56, Malai Kofta,15-11-2023,20:57:34,Completed,235
4866,58,96, Jeera Aloo,21-04-2024,21:39:02,Returned,297
4867,92,59, Kadai Paneer,28-03-2024,07:57:33,Cancelled,442
4868,79,66, Dhokla,24-08-2024,17:40:52,On Hold,346
4869,93,70, Bisibelebath,29-09-2024,15:55:00,Completed,302
4870,26,53, Pindi Chole,12-03-2023,20:39:17,On Hold,218
4871,50,68, Sev Puri,24-06-2024,06:15:47,On Hold,349
4872,96,40, Veg Pulao,19-06-2023,06:46:22,Failed,323
4873,19,2, Matar Paneer,18-07-2024,09:03:49,Refunded,401
4874,81,42, Chole Bhature,10-02-2024,21:43:15,Completed,337
4875,70,41, Pesarattu Upma,22-03-2023,07:44:53,Shipped,328
4876,19,62, Chana Masala,09-12-2024,19:20:54,Shipped,246
4877,27,51, Bhel Puri,18-07-2024,17:25:52,Pending,403
4878,61,76, Lauki Kofta,04-03-2024,16:02:19,On Hold,255
4879,80,82, Malabar Parotta,29-04-2024,14:49:47,Delivered,410
4880,88,30, Sev Puri,17-08-2023,20:54:49,Shipped,443
4881,12,28, Veg Seekh Kabab,08-07-2023,09:18:37,Shipped,425
4882,26,100, Rasam,05-06-2023,17:27:36,Processing,353
4883,95,38, Pindi Chole,26-03-2023,17:01:09,Cancelled,220
4884,38,59, Dal Dhokli,16-03-2024,11:29:34,On Hold,226
4885,27,95, Khaman,22-03-2023,18:03:11,Shipped,294
4886,66,46, Malabar Parotta,06-11-2024,08:02:21,Cancelled,356
4887,94,47, Aloo Paratha,13-04-2023,09:52:38,Returned,210
4888,90,66, Bhindi Masala,22-08-2023,15:49:57,Processing,438
4889,52,9, Sheera,01-11-2024,17:25:53,Delivered,285
4890,39,83, Veg Seekh Kabab,29-05-2023,09:26:13,Failed,408
4891,39,84, Baingan Bharta,03-01-2023,19:41:51,Cancelled,209
4892,18,9, Masala Dosa,21-10-2023,19:43:28,On Hold,369
4893,49,20, Pongal,15-05-2023,06:45:34,Refunded,237
4894,11,57, Sheera,11-12-2024,18:39:35,Delivered,323
4895,58,71, Patra,30-03-2024,06:16:58,Returned,330
4896,9,52, Lauki Kofta,19-08-2023,09:06:32,On Hold,303
4897,89,89, Bisibelebath,19-11-2023,06:08:37,Completed,279
4898,48,61, Pesarattu,03-11-2023,12:55:40,Shipped,304
4899,97,80, Veg Seekh Kabab,15-06-2023,14:21:35,Processing,255
4900,70,12, Pesarattu Upma,27-12-2023,12:19:30,Cancelled,260
4901,81,45, Beetroot Thoran,05-04-2024,06:29:56,Pending,360
4902,89,80, Sheera,21-07-2024,21:52:44,Shipped,407
4903,84,40, Veg Pulao,16-02-2024,09:57:54,Delivered,220
4904,68,5, Kadai Paneer,10-11-2024,16:55:13,Shipped,359
4905,5,5, Paneer Makhmali,22-11-2023,07:36:23,Pending,294
4906,32,41, Sev Puri,18-11-2024,08:42:41,Failed,349
4907,73,86, Hara Bhara Kabab,29-02-2024,12:43:46,Completed,428
4908,48,92, Malabar Parotta,27-06-2024,13:51:42,Processing,412
4909,61,47, Undhiyu,09-07-2024,12:12:21,Shipped,246
4910,69,94, Chana Masala,18-04-2023,14:29:49,Delivered,273
4911,87,87, Hara Bhara Kabab,15-05-2023,20:29:44,Completed,287
4912,24,87, Pav Bhaji,17-02-2023,12:51:13,Cancelled,389
4913,89,46, Baingan Masala,12-08-2023,06:08:18,Completed,414
4914,48,61, Masala Dosa,16-06-2024,17:45:24,Pending,406
4915,85,33, Rava Upma,25-06-2023,15:18:29,Shipped,289
4916,26,69, Lemon Rice,07-10-2023,14:55:24,Returned,306
4917,35,55, Jeera Aloo,04-10-2023,16:08:01,Delivered,206
4918,11,15, Baingan Bharta,18-11-2024,22:11:39,Processing,347
4919,26,38, Lauki Kofta,27-02-2023,10:46:53,Completed,309
4920,16,30, Ragda Pattice,15-04-2024,13:48:20,Shipped,303
4921,26,30, Aloo Tikki,17-03-2024,20:08:49,Pending,304
4922,5,33, Veg Pulao,06-06-2024,17:21:24,Pending,408
4923,26,41, Veg Pulao,05-02-2024,16:06:24,Processing,298
4924,1,38, Mysore Dosa,02-12-2023,17:26:28,Completed,274
4925,54,29, Medu Vada,23-04-2024,14:20:34,Returned,422
4926,15,71, Khichdi,13-11-2024,09:35:15,Shipped,311
4927,54,7, Paneer Makhmali,19-11-2024,18:36:34,Processing,396
4928,53,85, Veg Pulao,02-06-2024,10:43:26,Processing,236
4929,35,39, Chole Bhature,17-03-2023,15:16:09,Shipped,200
4930,71,32, Kadai Paneer,23-01-2023,08:37:53,Pending,296
4931,54,38, Veg Biryani,01-08-2024,06:05:28,Pending,405
4932,16,49, Veg Manchurian,09-07-2023,14:53:21,Delivered,437
4933,63,84, Sheera,20-05-2024,12:09:20,Refunded,381
4934,81,6, Jeera Aloo,26-01-2024,18:22:12,Refunded,261
4935,14,92, Aloo Tikki,09-02-2023,15:48:37,Shipped,441
4936,69,71, Veg Kurma,26-03-2024,16:37:26,Returned,409
4937,90,79, Handvo,13-06-2024,17:02:14,Failed,219
4938,2,56, Medu Vada,02-03-2023,14:55:08,Refunded,367
4939,48,97, Aloo Gobi,13-12-2024,20:32:17,Failed,436
4940,33,93, Dum Aloo,18-06-2023,22:14:20,Returned,210
4941,79,64, Veg Momos,12-04-2024,21:23:22,Pending,373
4942,71,51, Mixed Veg Curry,16-03-2024,16:24:47,Pending,446
4943,31,57, Sheera,28-01-2024,18:46:10,Cancelled,210
4944,61,13, Aloo Tikki,06-03-2023,09:38:26,Returned,402
4945,46,13, Veg Biryani,11-11-2024,13:30:43,Shipped,274
4946,37,26, Dal Dhokli,31-03-2024,16:46:20,Refunded,325
4947,9,30, Kadai Paneer,26-11-2024,18:40:08,Shipped,220
4948,48,55, Veg Hakka Noodles,14-11-2023,17:39:48,Processing,320
4949,93,12, Pani Puri,07-01-2024,16:57:35,Pending,204
4950,11,27, Paneer Tikka,13-06-2024,12:27:53,Refunded,284
4951,56,5, Veg Momos,29-04-2023,11:28:45,Refunded,234
4952,52,83, Jeera Aloo,09-07-2024,08:58:21,Failed,233
4953,53,100, Rajma Masala,04-03-2023,09:46:55,Processing,356
4954,37,48, Rava Dosa,20-10-2024,15:15:22,Shipped,438
4955,48,32, Idli,02-04-2024,14:31:42,Failed,320
4956,11,93, Pesarattu,22-06-2023,18:30:12,Returned,225
4957,70,88, Malai Kofta,27-02-2023,07:32:57,Refunded,273
4958,48,91, Lauki Kofta,16-01-2024,20:05:19,Processing,336
4959,17,91, Uttapam,22-04-2023,11:08:53,Failed,254
4960,80,64, Pani Puri,11-06-2024,15:19:08,Cancelled,273
4961,3,57, Kadai Paneer,28-04-2023,09:04:19,Failed,334
4962,26,25, Paneer Korma,11-12-2023,13:49:59,On Hold,331
4963,92,16, Khichdi,22-12-2023,20:47:22,Failed,337
4964,57,1, Rajma Masala,23-01-2023,21:00:00,Failed,409
4965,33,9, Veg Manchurian,21-03-2024,12:43:10,Completed,294
4966,54,9, Mysore Dosa,01-11-2023,13:32:18,Shipped,216
4967,54,8, Masala Dosa,29-06-2024,09:56:06,Failed,213
4968,20,30, Bhindi Masala,17-03-2023,14:44:42,Failed,348
4969,92,46, Tamarind Rice,15-12-2024,20:16:58,Returned,374
4970,42,8, Pesarattu,17-07-2023,20:49:58,Shipped,344
4971,34,100, Bhel Puri,28-05-2024,16:46:30,Returned,301
4972,77,32, Pindi Chole,02-03-2024,06:15:37,Returned,429
4973,83,57, Veg Momos,04-09-2023,17:10:15,Completed,408
4974,48,10, Pav Bhaji,27-09-2023,17:41:40,Shipped,306
4975,52,15, Veg Frankies,25-12-2023,14:40:22,Refunded,445
4976,62,81, Veg Hakka Noodles,13-02-2023,12:06:25,Failed,337
4977,50,52, Veg Pulao,19-07-2023,07:39:12,Delivered,233
4978,62,42, Masoor Dal,01-12-2023,17:35:30,Cancelled,285
4979,56,84, Paneer Makhmali,09-06-2024,21:32:00,Shipped,401
4980,26,87, Patra,18-03-2023,18:48:56,On Hold,215
4981,53,32, Veg Momos,25-09-2023,10:28:08,Processing,442
4982,51,33, Paneer Butter Masala,27-12-2023,12:53:05,Shipped,219
4983,45,13, Pongal,18-03-2023,15:23:25,Cancelled,394
4984,30,78, Pindi Chole,10-08-2024,11:56:16,Completed,416
4985,26,49, Khichdi,16-05-2024,19:16:26,Failed,409
4986,37,97, Baingan Masala,18-11-2023,13:17:45,Shipped,388
4987,66,16, Rajma Masala,19-02-2023,12:41:30,Pending,207
4988,38,10, Mixed Veg Curry,20-04-2023,13:13:07,On Hold,431
4989,33,50, Vegetable Kathi Roll,18-12-2024,07:39:12,Delivered,282
4990,28,42, Cabbage Poriyal,18-08-2024,08:01:37,Failed,211
4991,90,59, Lauki Kofta,29-05-2023,07:09:17,Shipped,333
4992,97,17, Khichdi,19-01-2023,06:30:32,Returned,216
4993,3,47, Rava Dosa,05-03-2023,16:50:12,On Hold,236
4994,86,30, Bisibelebath,10-01-2023,09:13:49,Failed,321
4995,14,1, Malabar Parotta,04-08-2024,16:37:17,Processing,223
4996,60,32, Rava Dosa,11-01-2024,08:22:32,Returned,258
4997,89,89, Veg Seekh Kabab,09-04-2024,13:26:56,On Hold,405
4998,16,58, Khichdi,23-08-2023,10:01:17,Shipped,339
4999,46,11, Rajma Masala,26-11-2023,11:25:36,Processing,233
5000,44,20, Veg Momos,05-10-2023,18:21:07,Processing,211
5001,55,6, Pesarattu,20-08-2024,12:12:11,Cancelled,365
5002,59,67, Bisibelebath,04-09-2023,15:57:49,Delivered,322
5003,2,12, Masala Dosa,09-03-2023,11:25:02,Cancelled,349
5004,48,18, Masala Dosa,14-11-2024,16:30:32,Delivered,269
5005,19,78, Paneer Tikka,15-06-2023,15:47:12,Failed,382
5006,97,53, Veg Samosa,16-04-2023,07:52:04,Returned,331
